country,title,company,seniority,applicants,1 Year,2 Year,3 Year,4 Year,5 Year,Python,SQL,Power BI,Tableau,Degree,Excel,R,GPA
US,Provider Data Analyst - Remote,Explore Job Search,Full-time,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US,"Contract: Data Analyst, Growth",Upwork,Contract,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst Level 1,"Dialysis Clinic, Inc.",Full-time,25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
US,Data Analyst,Cannon Search,Full-time,108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Healthcare Data Analyst,ERROR,Full-time,200,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,VincentBenjamin,Contract,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Senior Data Analyst,Soaren Management,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
US,SQL Data Analyst,US Radiology Specialists,Full-time,200,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
US,JUNIOR Data Analyst,DISYS,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Strategic Data Analyst,University of Colorado,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Operations Data Analyst,WayUp,Full-time,25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
US,Data Analyst (Specialist),Fictiv,Full-time,120,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst (Entry Level),DSST Public Schools,Full-time,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,"Optimal Engineering, Inc.",Contract,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
US,Business Data Analyst,CoreLogic,Full-time,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,ALDI USA,Full-time,46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Healthcare Data Analyst (2022-0778),Valley Medical Center,Full-time,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Matlen Silver,Contract,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst - Remote,NFP,Full-time,105,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Marketing Data Analyst,Vya,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
US,Data Analyst,Phreesia,Full-time,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
US,Data Analyst II - Site,Freeport-McMoRan,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Prospect 33,Contract,42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Motion Recruitment,Contract,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst I,"Three Point Solutions, Inc.",Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Junior Data Analyst,Staffigo,Full-time,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,"Data Analyst, HEOR",Randstad USA,Contract,167,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Ledgent Technology,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
US,Capstone Data Analyst,Walden University,Full-time,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Senior Data Analyst,Walmart,Full-time,58,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,Rosendin,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
US,Data Systems Analyst 4-FT Remote,OrbitJobs.Org,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst - Product (Remote),"New Relic, Inc.",Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
US,Network Data Analyst,Thermo Fisher Scientific,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
US,Investment Banking Data Analyst,BTIG,Full-time,47,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Fed IT Canada,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
US,Data Analyst,Eclaro,Contract,93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Manufacturing Data Analyst,Thermo Fisher Scientific,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
US,Sr. Data Analyst - 65810,Swoon,Full-time,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
US,Data Analyst,Avison Young,Full-time,82,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
US,Product Data Analyst,MX,Full-time,44,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Marketing Data Analyst,Harnham,Full-time,175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,GuideOne Insurance,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst (Quality),System Soft Technologies,Full-time,98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Healthcare Data Analyst (100% REMOTE/NO C2C),Explore Job Search,Full-time,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,"Data Analyst, Global Finance Operations",International Rescue Committee,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst (Mid-Level),Jack Henry & Associates,Full-time,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Alteryx,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,VieMed Healthcare,Full-time,91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
US,Entry Level Data Analyst,Staffigo,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst (REMOTE),"Ryder System, Inc.",Full-time,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,Maxis,Full-time,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Allocated Bullion Exchange - ABX,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Schneider Electric,Full-time,189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst - Cross Border Fulfillment Warehouse,Shopee,Full-time,25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst - Cross Border Fulfillment Warehouse,Shopee,Full-time,78,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Data Analyst - SQL, Advanced Excel",Tata Consultancy Services,Full-time,200,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Malaysia,Business Data Analyst,Maybank,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,NielsenIQ,Full-time,143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Accenture Southeast Asia,Full-time,200,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Junior Data Analyst (Benefits),Marsh,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,Zuellig Pharma,Contract,163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst - Data Cycling Center,TikTok,Full-time,75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Geo-data Analyst,Fugro,Full-time,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Kingfisher Recruitment Group,Full-time,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,Omnicom Media Group Asia Pacific,Full-time,90,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Malaysia,Investments Data Analyst,500 Global,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,OCBC Bank,Full-time,25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Malaysia,Emb Digital Data Analyst,OCBC Bank,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Insight and Data Analyst,Omnicom Media Group Asia Pacific,Full-time,137,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Malaysia,Data Analyst,ERROR,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Malaysia,Data Analyst,NielsenIQ,Full-time,58,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Senior Officer, Junior Data Analyst (Credit Modeling)",UOB,Full-time,111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst (Outsource),HONOR,Full-time,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,Accenture Southeast Asia,Full-time,200,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst - Urgent Role,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,SWIFT,Full-time,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,PropertyGuru Group,Full-time,168,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,Air Liquide,Full-time,153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Malaysia,Data Analyst,Capgemini,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Malaysia,Data Analyst,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,HealthMetrics,Full-time,113,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Malaysia,DATA ANALYST (MID-LEVEL),Xsolla,Full-time,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Associate Data Analyst,Franklin Templeton,Full-time,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst Associate,Green Packet,Full-time,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Junior Consultant - Data Analyst,TalenCloud Consultancy,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst,PropertyGuru Group,Full-time,39,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Quality Analyst,Citi,Full-time,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,SWIFT,Full-time,168,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,"Data Analyst, IT (MNC Company)",BTC Recruitment Malaysia - Executive Search Recruitment Agency,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Jobs via eFinancialCareers,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst - Data Cycling Center,ByteDance,Full-time,167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,ERROR,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst,Avanade,Full-time,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst - MY (Subang),Rentokil Initial,Full-time,101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,Jobs via eFinancialCareers,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,ERROR,Full-time,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst Engineer,AirAsia,Full-time,65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Clinical Data Analyst I,Parexel,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst( Senior Executive),Hiredly X,Full-time,25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Business Data Analyst,Michael Page,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst Executive,"Coca-Cola Beverages Singapore, Malaysia & Brunei",Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst,Viu,Full-time,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Governance Analyst - Digital Bank,Shopee,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst - Tableau & Firebase (Kuala Lumpur),CBRE,Full-time,66,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Center Analyst,Hexa Business,Contract,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst,Recruitment Agency,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst,QS Quacquarelli Symonds,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Malaysia,Regional EM&T Data Analyst,CBRE,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst,Ingram Micro,Full-time,62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Business Data Analyst Manager,IOUpay,Internship,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst,Power Integrations,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst,Amway,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst,Dyson,Full-time,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Assoc Data Analyst,Edwards Lifesciences,Full-time,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst Client Invoicing (Contract),RBC Investor & Treasury Services,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Middle Data Analyst (Product Analyst),Xsolla,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Social Media Data Analyst,Pundi X,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Data Analyst & Reporting Senior Associate,SOCAR Mobility Malaysia,Full-time,25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Malaysia,Data Standardization Analyst,LSEG (London Stock Exchange Group),Full-time,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Associate Data Analyst- Customer Experience Group | Bangkok-based,Agoda,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Data Analyst Client Invoicing (Contract) - Urgent,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Consumer Experience - Senior Data Analyst,Philip Morris International,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Senior Data Analyst, Data Collection",LSEG (London Stock Exchange Group),Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,"Data Analyst, Supply Chain",Ingredion Incorporated,Full-time,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Procurement Data Analyst,Huntsman Corporation,Full-time,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Fraud Intelligence Data Analyst,Citi,Full-time,58,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data Analyst (Team Lead),Xsolla,Full-time,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst,ERROR,Full-time,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst (MNC Company),BTC Recruitment Malaysia - Executive Search Recruitment Agency,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Malaysia,Metocean Data Analyst,Fugro,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst,Global Fashion Group,Full-time,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Malaysia,"Data Transformation Analyst I, Shipping Commerce",IHS Markit,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Malaysia,Sales Data Analyst Specialist,Maxis,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Data Transformation Analyst I, Shipping Commerce",Jobs via eFinancialCareers,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Malaysia,BUSINESS DATA ANALYST,Konica Minolta Malaysia,Contract,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Senior Master Data Analyst,RGP,Contract,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,PLM Data Analyst/Change Analyst,Power Integrations,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Business Data Analyst (SQL-Programming),Michael Page,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Manager, Data Analyst (Credit Modeling)",UOB,Full-time,25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Master Data Analyst (P2P),Baxter International Inc.,Full-time,180,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Master Data Analyst,ACCA Careers,Full-time,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Data & Capability Analyst - Supply Chain,Kerry,Full-time,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst - Hybrid,Citi,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"AVP, Data Analyst, Compliance Systems Surveillance, Automation and Analytics, Compliance",UOB,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,"Lead, Data Analyst",foodpanda,Full-time,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,"Senior Data Analyst, Risk & Fraud",foodpanda,Full-time,200,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,"Assistant Manager, Data Analysts",Executive Recruiters Sdn Bhd,Full-time,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Malaysia,Senior Data Analyst,Kognitiv Corporation,Full-time,35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Malaysia,Data Infrastructure Analyst,OCBC Bank,Full-time,106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,"AML Monitoring and Investigation, Data Intelligence Data Science, Intermediate Analyst",Citi,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,"Data Analyst, Partner Development – (Statistics/ML/BI) (Bangkok-based, relocation provided)",Agoda,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Lead Data Analyst,Publicis Groupe,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malaysia,Lead Data Analyst,Global Fashion Group,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Malaysia,Credit Risk & Collection Data Analyst (Bangkok-based),Agoda,Full-time,47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Senior Data Analyst (Python) - Supply Chain,Michael Page,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,HR Data Management Analyst,GSK,Full-time,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Data Loss Prevention Analyst,Zurich Insurance,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Malaysia,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Senior Regional Data Analyst (Business Operations),Glints,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Malaysia,Sr Master Data Maintenance Analyst,Smith+Nephew,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Malaysia,Master Data Senior Analyst,Roche,Full-time,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
